"Codice fiscale
Steuernummer";"Repertorio
Repertoire";"Denominazione 
Bezeichnung";"Sezione (**)
Sektion";"Cognome Legale rapp.
Nachname Ges. Vertreter";"Nome Legale rapp.
Vorname Ges. Vertreter";"Rete 
Netzwerk";"Comune Sede legale
Gemeinsame Rechtssitz";"Provincia Sede legale
Provinz Rechtssitz";" 5x
1000";"Data Iscrizione
Anmeldedatum"
95176580637;61114;BICI PER LA CITTA'  ODV;ORGANIZZAZIONI DI VOLONTARIATO;LANDOLFO;TAMMARO;No;FRATTAMAGGIORE;NA;Si;28/10/2022
91133460591;47601;BICI X UMANITA - ODV;ORGANIZZAZIONI DI VOLONTARIATO;SCHROTT;SERGIO;No;LATINA;LT;Si;12/09/2022
07269060484;110060;BICLO' SOCIETA' COOPERATIVA IMPRESA SOCIALE;IMPRESE SOCIALI;AMMENDOLA;JACOPO;No;FIRENZE;FI;No;07/04/2023
02103680852;38553;BIC SOCIETA' COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA;IMPRESE SOCIALI;CARFI';ROSSELLA MELANIA CONCETTA;No;GELA;CL;No;19/10/2023
92048570466;116961;BI-DONE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CAPPUCCIO;MICHELA;No;CAPANNORI;LU;Si;23/05/2023
02654540026;130562;BIELLA 3.0;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PIEMONTESE;MARIA FRANCESCA;No;BIELLA;BI;Si;22/02/2024
90073480023;2877;BIELLA CITTA' CREATIVA E.T.S.;ALTRI ENTI DEL TERZO SETTORE;GENTILE;SARA;No;BIELLA;BI;No;27/04/2022
90052060028;49793;BIELLACLUB ODV;ORGANIZZAZIONI DI VOLONTARIATO;GULMINI;GIORGIO;No;BIELLA;BI;No;22/09/2022
92015410027;36527;BIELLA CRESCE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ROSSO;LORENZO;No;BIELLA;BI;Si;05/09/2022
90078870020;153346;BIELLA GIOVANI E FUTURO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ANCILLOTTI;FRANCESCO;No;BIELLA;BI;No;19/05/2025
90052650026;49783;BIELLA GOSPEL CHOIR ODV;ORGANIZZAZIONI DI VOLONTARIATO;SILVAGNI;MARIO;No;BIELLA;BI;Si;22/09/2022
90072720023;40057;BIELLA JAM BLUES ETS APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GIOLI;GABRIELE;No;VIGLIANO BIELLESE;BI;No;15/07/2022
90078480028;148273;BIELLAMUSICLAB APS ETS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SCAVUZZO;MONICA;No;BIELLA;BI;No;24/02/2025
92016750025;57358;BIELLA SOCCORSO CINOFILO ODV - BSC ODV;ORGANIZZAZIONI DI VOLONTARIATO;VOTA;MAURIZIO;No;BRUSNENGO;BI;Si;13/10/2022
02000570024;40041;BIELLA TRAD APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ROSSETTI;GABRIELE;No;ZUBIENA;BI;No;15/07/2022
91594930157;99399;BIELORUSSIA NEL CUORE ORGANIZZAZIONE DI VOLONTARIATO ;ORGANIZZAZIONI DI VOLONTARIATO;QUADRI;CLAUDIA;No;INZAGO;MI;Si;02/02/2023
00999680572;4635;BIEMME SERVIZI SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;MOSTARDA;MARCO;No;COLLE DI TORA;RI;No;21/03/2022
90155930325;51605;BIENNALE INTERNAZIONALE DONNA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;AHMETOVIC;SEHERZADA;No;TRIESTE;TS;Si;03/10/2022
94091090277;80878;BIENNALE URBANA;ALTRI ENTI DEL TERZO SETTORE;CURTONI;ANDREA;No;LAVARONE;TN;Si;31/01/2023
01271510172;5606;BIENNESE SOCIETA' COOPERATIVA SOCIALE - ONLUS;IMPRESE SOCIALI;BORONCINI;GIOVANNI;No;BIENNO;BS;Si;21/03/2022
97634560011;51309;BIEVOL  - BIOETICA EUROPA E VOLONTARIATO ODV ETS;ORGANIZZAZIONI DI VOLONTARIATO;MORRA;ANNA LAURA;No;TORINO;TO;Si;28/09/2022
90053150950;29982;BIFOTO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CANNAS;VITTORIO;No;MOGORO;OR;No;03/09/2024
93058710166;132329;BIGARD ETS;ALTRI ENTI DEL TERZO SETTORE;ASPERTI;FABIO;No;CALCINATE;BG;Si;01/03/2024
04697790485;68896;BIG BAND 50ZERO28;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CROCCHINI;GIOVANNI;No;BARBERINO TAVARNELLE;FI;No;07/11/2022
81009730136;34453;BIG BAND EVOLUTION;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CAPITANI;MAURIZIO;No;MARIANO COMENSE;CO;Si;24/01/2023
92021360216;66539;BIG BAND INTICA EO;ORGANIZZAZIONI DI VOLONTARIATO;BRUGGER;WALTER;No;SAN CANDIDO;BZ;Si;25/10/2022
04081480040;126309;BIG BAND JAZZ CUNEO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;VERDICCHIO;ANDREA;No;CUNEO;CN;No;21/12/2023
03642310985;16923;BIG BANG SOCIETA' COOPERATIVA SOCIALE  O.N.L.U.S.;IMPRESE SOCIALI;MAGGIORI;GIOVANNI;No;BRESCIA;BS;Si;21/03/2022
03252580406;49300;BIG BEN APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BERNABEI;ANDREA;No;MODIGLIANA;FC;Si;22/09/2022
90040600315;109571;B.I.G. BISIACHI IN GRIGLIA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SCHIAVON;FRANCESCO;No;TURRIACO;GO;Si;25/08/2023
91471460377;153364;BIG BOUNCE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PELUSO;ROMOLO;No;SAN LAZZARO DI SAVENA;BO;Si;28/05/2025
90009910192;45934;BI.GENITORI DIRITTI DEI MINORI ODV;ORGANIZZAZIONI DI VOLONTARIATO;BRUGNINI;MASSIMO;No;CASALBUTTANO ED UNITI;CR;Si;18/02/2022
91069360864;127077;BIG FACTORY ASSOCIAZIONE DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;VARVERI;IRENE;No;LEONFORTE;EN;No;09/02/2024
96602820589;145380;BIG FAMILY - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SONNINO;ELENA;No;ROMA;RM;No;17/12/2024
02088920893;109936;BIG FAMILY SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;MINIOTO;VINCENZO;No;NOTO;SR;No;05/04/2023
03924340403;45396;BIG FISH - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BARTOLINI;LORENZO;No;MERCATO SARACENO;FC;No;25/08/2022
92057220151;37927;BIG FOOT APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CAMPANONI;MATIA;No;LEGNANO;MI;No;09/08/2022
12657020967;81822;B  IG   FOR PEOPLE IMPRESA SOCIALE - SOCIETA' A RESPONSABILITA' LIMITATA;IMPRESE SOCIALI;NOTO;FLORIANO;No;MILANO;MI;No;24/11/2022
08460860722;28556;BIGICOOP SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;PAPIS;CHRISTOS;No;TRANI;BT;No;07/04/2022
11069041009;24123;BIG IMPRESA SOCIALE S.R.L. - IN LIQUIDAZIONE;IMPRESE SOCIALI;D'ANTUONO;MASSIMILIANO;No;SESTO CALENDE;VA;No;21/03/2022
92091380532;50680;BIGLIE SCIOLTE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CHELOTTI;ELENA;No;FOLLONICA;GR;No;26/09/2022
12925630969;119286;BIG MAMA S.R.L. IMPRESA SOCIALE;IMPRESE SOCIALI;BREGOLI;NADIA;No;BESATE;MI;Si;04/07/2023
91091340686;147137;BIG MATCH ASD APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PIERDOMENICO;CLAUDIO TIZIANO;No;PESCARA;PE;No;10/12/2025
02773980186;101566;BIG MAX APS - ETS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MERENDA;MANUELA CLARA;No;PARONA;PV;No;12/06/2024
90029820207;138354;BIGOLO STRONG APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ZAMBELLO;MATTEO;No;GUIDIZZOLO;MN;No;05/06/2024
90077980028;140755;BIG PICTURE FAMILY BIELLA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;FORNERO;GIOVANNA PIERA;No;OCCHIEPPO INFERIORE;BI;No;01/08/2024
90064160022;28116;BIG PICTURE LEARNING ITALIA COOPERATIVA SOCIALE;IMPRESE SOCIALI;SERRA;MONICA;No;BIELLA;BI;Si;06/04/2022
90019160671;40412;BIG STONE JAMBOREE PARK APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SERAFINI;FRANCESCO PAOLO;No;SILVI;TE;Si;03/02/2023
03266210750;151033;BIG SUR SOCIETA' COOPERATIVA - IMPRESA SOCIALE ETS;IMPRESE SOCIALI;MAGGIORE;FRANCESCO;No;LECCE;LE;No;07/03/2025
14809811004;25051;"BIGSUR SOCIETA' COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA O IN FORMA ABBREVIATA ""BIGSUR SOC. COOP.  A R.L.""";IMPRESE SOCIALI;PERCONTI;STEFANO;No;TREVIGNANO ROMANO;RM;No;21/03/2022
95236730164;89572;BIG UP APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;FRUSTERI CHIACCHIERA;GIUSEPPA;No;BERGAMO;BG;No;19/12/2022
91158250158;160413;BII HUMAN ODV;ORGANIZZAZIONI DI VOLONTARIATO;TAGLIABUE;MATTEO;No;LIMBIATE;MB;No;03/11/2025
90035860486;133801;BIKEBOOBS - ASSOCIAZIONE SPORTIVA DILETTANTISTICA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GENTILINI;AGNESE;No;SCARPERIA E SAN PIERO;FI;Si;25/03/2024
95204260657;151168;BIKEMANIA ASSOCIAZIONE SPORTIVA DILETTANTISTICA PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DE LEONARDIS;EUGENIO;No;MONTECORVINO PUGLIANO;SA;No;07/05/2025
91020240387;130979;B-IKE 'N DREAM APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BELLINI;MAURA;No;GORO;FE;Si;14/03/2024
02927670352;36308;BIKERS DELLA COMPAGNIA DEL PORTO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GARDINAZZI;CORRADO;No;REGGIOLO;RE;Si;17/06/2022
93064600047;140370;BIKERS FOR A DREAM ENTE DEL TERZO SETTORE;ALTRI ENTI DEL TERZO SETTORE;MEISTRO;ANGELA;No;CARRU';CN;Si;22/08/2024
90032140775;141917;BIKERS PER LA VITA ASD APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;LO FRANO;ANTONIO;No;BERNALDA;MT;Si;26/09/2024
95605230010;55307;BIKETRACK APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CANOVA;MARCO;No;CASELETTE;TO;Si;12/10/2022
91085640554;137983;BI KIDS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SORBELLI;ILARIA;No;TERNI;TR;Si;29/08/2024
01197880899;5283;BIKINI SOC. COOP. SOCIALE;IMPRESE SOCIALI;MAGLIOCCO;BRUNO;No;SIRACUSA;SR;No;21/03/2022
92114840488;117089;BILBO FAMILY FOUNDATION ITALY ODV;ORGANIZZAZIONI DI VOLONTARIATO;MAZZEO;MATTIA;No;PRATO;PO;Si;16/06/2023
90016470214;105387;BILDUNGSAUSSCHUSS FELDTHURNS EO;ORGANIZZAZIONI DI VOLONTARIATO;PARIS;MARIANO;No;VELTURNO;BZ;No;09/03/2023
80018690216;76283;BILDUNGSAUSSCHUSS LATZFONS EO;ORGANIZZAZIONI DI VOLONTARIATO;MITTERRUTZNER;ROLAND;No;CHIUSA;BZ;No;07/11/2022
92047670218;105256;BILDUNGSAUSSCHUSS LUTTACH EO;ORGANIZZAZIONI DI VOLONTARIATO;BERGER;ALEXANDER;No;VALLE AURINA;BZ;No;08/03/2023
91024310210;74070;BILDUNGSAUSSCHUSS MOOS IN PASSEIER EO;ORGANIZZAZIONI DI VOLONTARIATO;GUFLER;OSWALD FRIEDRICH;No;MOSO IN PASSIRIA;BZ;Si;07/11/2022
92045470215;72169;BILDUNGSAUSSCHUSS MUEHLWALD/LAPPACH EO;ORGANIZZAZIONI DI VOLONTARIATO;ASCHBACHER;WALTRAUD;No;SELVA DEI MOLINI;BZ;No;07/11/2022
92028580212;106429;BILDUNGSAUSSCHUSS PERCHA;ORGANIZZAZIONI DI VOLONTARIATO;GRASSL;ANDREAS;No;PERCA;BZ;No;16/03/2023
90013020210;73764;BILDUNGSAUSSCHUSS SARNS;ORGANIZZAZIONI DI VOLONTARIATO;MORANDELL;ARTHUR;No;BRESSANONE;BZ;No;07/11/2022
81012940219;105039;BILDUNGSAUSSCHUSS STEINHAUS - ST. JAKOB - ST. PETER EO;ORGANIZZAZIONI DI VOLONTARIATO;WASSERER;MARTINA;No;VALLE AURINA;BZ;No;07/11/2022
92008470210;107192;BILDUNGSAUSSCHUSS ST. GEORGEN;ORGANIZZAZIONI DI VOLONTARIATO;GRABER;KLAUS;No;BRUNICO;BZ;No;22/03/2023
92007340216;73763;BILDUNGSAUSSCHUSS ST. JOHANN EO;ORGANIZZAZIONI DI VOLONTARIATO;BACHER;FABIAN;No;VALLE AURINA;BZ;No;07/11/2022
92017070217;72371;BILDUNGSAUSSCHUSS ST. MARTIN/GSIES;ORGANIZZAZIONI DI VOLONTARIATO;HINTNER;SONJA MARIA;No;VALLE DI CASIES;BZ;No;07/11/2022
81013090212;73946;BILDUNGSAUSSCHUSS TERENTEN EO;ORGANIZZAZIONI DI VOLONTARIATO;PLASELLER;HELINA;No;TERENTO;BZ;No;07/11/2022
92035810214;107996;BILDUNGSAUSSCHUSS TOBLACH EO;ORGANIZZAZIONI DI VOLONTARIATO;WALDER;ANDREAS;No;DOBBIACO;BZ;Si;29/03/2023
94048750213;73846;BILDUNGSAUSSCHUSS VILLANDERS;ORGANIZZAZIONI DI VOLONTARIATO;GASSER;JOHANN;No;VILLANDRO;BZ;No;07/11/2022
94142130213;105300;BILDUNGSAUSSCHUSS WANGEN EO;ORGANIZZAZIONI DI VOLONTARIATO;BURGER;MARTIN;No;RENON;BZ;Si;07/03/2023
94008420211;74088;BILDUNGS- UND FREIZEITVEREIN HASLACH-EO;ORGANIZZAZIONI DI VOLONTARIATO;NOESSING;LUDWIG;No;BOLZANO;BZ;Si;07/11/2022
02862320161;99578;BILICOTEATRO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;LOCATELLI;STEFANO;No;PALAZZAGO;BG;No;16/03/2023
12318190019;143556;BILINGUAL BRIDGE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TRIFILETTI;ALDA;No;SAN MAURO TORINESE;TO;Si;11/04/2025
12844100151;24703;BILINGUAL EUROPEAN SCHOOL - SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;ROSITO;GIULIA;No;MILANO;MI;Si;21/03/2022
95253410104;161943;BILLIARD ACADEMY ASD APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MALTEMPO;SALVATORE GIUSEPPE;No;GENOVA;GE;Si;13/01/2026
92120800641;143716;BILLIARD PROJECT ASSOCIAZIONE SPORTIVA DILETTANTISTICA E DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CIOFFI;PIETRO;No;CERVINARA;AV;No;27/12/2024
92019850541;145351;BILLI BRASS QUINTET;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PANNACCI;FLAVIO NAZZARENO;No;GUBBIO;PG;No;11/02/2025
00932160914;4497;BILLY SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;MASALA;WILMA;No;BORTIGALI;NU;No;21/03/2022
93057760162;122332;BILOBA ETS;ALTRI ENTI DEL TERZO SETTORE;LORENZI;FRANCESCO;No;ROMANO DI LOMBARDIA;BG;Si;27/11/2023
06211340820;21269;BILO' CIRCOLO DEI BAMBINI COOPERATIVA SOCIALE;IMPRESE SOCIALI;LOMBARDO;LEONARDO;No;PALERMO;PA;No;21/03/2022
93036230014;79077;BILOURA A.P.S. E.T.S.;ASSOCIAZIONI DI PROMOZIONE SOCIALE;RIBERO;SILVIA;No;VAL DI CHY;TO;Si;19/01/2023
90049550024;49787;BILUG - BIELLA LINUX USER GROUP - ODV;ORGANIZZAZIONI DI VOLONTARIATO;MEINI;FIORENZA;No;BIELLA;BI;No;22/09/2022
94028220245;156268;BIMBAMBU' APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MASSIGNAN;ANNALISA;No;MONTORSO VICENTINO;VI;No;26/08/2025
07046550963;22071;BIMBART - SOCIETA' COOPERATIVA SOCIALE DI TIPO A A R.L.;IMPRESE SOCIALI;CERATI;ANDREA;No;MILANO;MI;No;21/03/2022
09224921008;23439;BIMBI A BORDO - COOPERATIVA SOCIALE;IMPRESE SOCIALI;COCCO;PAOLA;No;ROMA;RM;No;21/03/2022
01811250677;8127;"""BIMBI A BORDO"" SOCIETA' COOPERATIVA SOCIALE";IMPRESE SOCIALI;PANELLA;ERICA;No;TORANO NUOVO;TE;No;21/03/2022
02522620448;121224;BIMBI A BORDO SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;TIRABASSI;ALESSANDRA;No;COMUNANZA;AP;No;08/08/2023
13381851008;24814;"BIMBI A BORDO - SOCIETA' COOPERATIVA SOCIALE A R.L. - ORGANIZZAZI ONE NON LUCRATIVA DI UTILITA' SOCIALE IN BREVE DENOMINATA ANCHE ""BI MBI A BORDO - SOCIETA' COOPERATIVA SOCIALE A R.L. - ONLUS""";IMPRESE SOCIALI;ROSSI;CHIARA;No;ROMA;RM;No;21/03/2022
01620940880;7238;BIMBIALCENTRO SOCIETA' COOPERATIVA SOCIALE ONLUS;IMPRESE SOCIALI;MAGRO;CHIARA;No;SCICLI;RG;No;21/03/2022
03258440928;124977;BIMBI ALLEGRI CENTRO INFAN.T.E.S. S.R.L. IMPRESA SOCIALE;IMPRESE SOCIALI;BOREA;MASSIMILIANO;No;SELARGIUS;CA;No;09/11/2023
13883161005;24895;BIMBI ALLEGRI COOPERATIVA SOCIALE;IMPRESE SOCIALI;MARACA;LAURA;No;ROMA;RM;No;21/03/2022
05636240821;20766;BIMBI ALLEGRI SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;BULLARO;SILVANA;No;PALERMO;PA;No;21/03/2022
97385370826;146883;BIMBI A MARE ODV;ORGANIZZAZIONI DI VOLONTARIATO;MANDALA;ANGELO;No;PALERMO;PA;No;31/01/2025
96607120589;153949;BIMBI A PIAZZA STROZZI ODV;ORGANIZZAZIONI DI VOLONTARIATO;MULFARI;OMAR;No;ROMA;RM;Si;01/12/2025
91064440463;147261;BIMBI A ZONZO ETS;ALTRI ENTI DEL TERZO SETTORE;MONTARESI;ANDREA;No;VIAREGGIO;LU;No;10/03/2025
03777190822;17415;BIMBI CLUB SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;CORALLO;BARTOLOMEO;No;PALERMO;PA;No;21/03/2022
97570640587;27472;BIMBI & CO. CENTRO PER LE FAMIGLIE ONLUS;ALTRI ENTI DEL TERZO SETTORE;LO COCO;ENRICA;No;ROMA;RM;Si;21/04/2023
97491760589;126999;BIMBI CON IL SORRISO ETS;ALTRI ENTI DEL TERZO SETTORE;MAGGIOLI;PATRIZIA;No;ROMA;RM;Si;04/07/2024
95631070018;55308;BIMBI E ANIMALI APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PERLO;NADIA;No;PIOSSASCO;TO;No;12/10/2022
92124620649;159958;BIMBI EXPRESS APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CARULLI;STEFANIA;No;MERCOGLIANO;AV;No;09/12/2025
93095430380;43141;BIMBI FELICI APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CURCIO;GIANLUCA;No;FERRARA;FE;Si;04/08/2022
96053330781;147937;BIMBI FELICI APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SZABO;ALEXANDRA;No;FIUMEFREDDO BRUZIO;CS;No;04/03/2025
03919680714;17799;"""BIMBI FELICI"" - COOP SOCIALE TIPO A SOCIETA' COOPERATIVA SOCIALE";IMPRESE SOCIALI;CICCORELLI;GIULIA PIA;No;FOGGIA;FG;No;21/03/2022
94116950489;70217;BIMBI FIRENZE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SCATIZZI;GIANNA;No;FIRENZE;FI;No;07/11/2022
03075980783;14626;BIMBI IN CARRIERA - SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;LAUDONIA;MANILA;No;ROSE;CS;No;21/03/2022
06664570725;21769;BIMBI IN COOPERATIVA SOCIALE;IMPRESE SOCIALI;MARTELLA;ROBERTA;No;BARI;BA;No;21/03/2022
08037680967;22811;BIMBI IN FIORE SOCIETA' COOPERATIVA SOCIALE - IN LIQUIDAZIONE;IMPRESE SOCIALI;SAGONE;GIUSEPPE;No;MAGENTA;MI;Si;21/03/2022
95162290654;74202;BIMBI IN SALUTE - ALIMENTAZIONE E SPORT;ORGANIZZAZIONI DI VOLONTARIATO;DI FILIPPO;LUIGI;No;SIANO;SA;No;07/11/2022
97926930153;56847;BIMBI ITALIANI ENTE DEL TERZO SETTORE;ALTRI ENTI DEL TERZO SETTORE;GRIGOLETTO;ELISETTA;No;VIZZOLO PREDABISSI;MI;Si;11/11/2022
04199671209;142130;BIMBILANDIA ASSOCIAZIONE DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;JIANU;MARINELA ALINA;No;MALALBERGO;BO;Si;10/09/2024
01952730859;8761;BIMBILANDIA SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;CALA';JOSE' LUIS;No;MUSSOMELI;CL;No;21/03/2022
92041160455;100342;BIMBINSIEME COSTA RICA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;FERRARI;MARIO;No;MONTIGNOSO;MS;Si;07/02/2023
93483410721;150498;BIMBINTIN ODV;ORGANIZZAZIONI DI VOLONTARIATO;PEPE;TIZIANA;No;PALO DEL COLLE;BA;Si;27/03/2025
91170180409;35454;BIMBIPERNATURA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TONTI;EMANUELA;No;SAN GIOVANNI IN MARIGNANO;RN;Si;15/06/2022
01195590896;5272;BIMBISSIMO COOPERATIVA SOCIALE - ONLUS;IMPRESE SOCIALI;MIRAGLIA;LETIZIA;No;SIRACUSA;SR;Si;21/03/2022
98112760172;85911;BIMBO CHIAMA BIMBO ODV;ORGANIZZAZIONI DI VOLONTARIATO;DI FAZIO;IGNAZIO;No;BRESCIA;BS;Si;07/11/2022
00960830917;4561;BIMBO CLUB SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;MORLE';GRAZIELLA;No;TORTOLI';NU;No;21/03/2022
02296130814;10318;BIMBO CLUB SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;GABRIELE;BRIGIDA;No;CAMPOBELLO DI MAZARA;TP;No;21/03/2022
02635390541;12418;BIMBOLANDIA - SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;BIAGIOTTI;BRENDA;No;PERUGIA;PG;No;21/03/2022
91122030686;132786;BIMBOPALLINO;ORGANIZZAZIONI DI VOLONTARIATO;AAAAAAAAAA;AAAAAAAAAA;No;PIANELLA;PE;No;04/01/2023
02442870685;159262;BIMBOPALLINO ASSOCIAZIONE DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;NINNI;CAMILLA;No;PESCARA;PE;No;09/10/2025
07656160632;26523;""" BIMBOPOLI S.R.L. - IMPRESA SOCIALE""";IMPRESE SOCIALI;ROBERTI;MARIA VITTORIA;No;NAPOLI;NA;No;21/03/2022
08896080010;23291;BIMBOPORTO - SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;GARRONE;PATRIZIA;No;SAN MAURO TORINESE;TO;Si;21/03/2022
91284000378;40856;BIMBO TU APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ARCIDIACONO;ALESSANDRO;No;BOLOGNA;BO;Si;25/07/2022
95164480659;39771;BIM BUM BAM;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TORTORA;MARIA;No;SALERNO;SA;No;19/07/2022
01907320707;141663;BIM BUM BAM - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ASIATICO;DANIELA;No;TERMOLI;CB;No;22/08/2024
03382720922;15764;BIM BUM BAM SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;RACIS;MARIA EFISIA;No;VILLASOR;SU;No;21/03/2022
90051120609;157281;BIMBUS IN FABULA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GRANATA;GILDA;No;CASSINO;FR;Si;29/08/2025
06028630652;2510;BIMED MUTUA - SOCIETA' DI MUTUO SOCCORSO - ENTE DEL TERZO SETTORE;SOCIETA' DI MUTUO SOCCORSO;IOVINO;NICOLETTA;No;PELLEZZANO;SA;No;04/04/2022
11299750015;24190;BINARIA 1515 GRUPPO ABELE IMPRESA SOCIALE S.R.L.;IMPRESE SOCIALI;TARICCO;ROSARIA;No;TORINO;TO;No;21/03/2022
11485280017;24259;BINARIA - SOCIETA' COOPERATIVA SOCIALE - IMPRESA SOCIALE;IMPRESE SOCIALI;SCISCIANI;FILIPPO;No;TORINO;TO;No;21/03/2022
90111970720;65090;BINARIO 10 ASSOCIAZIONE DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;Brattoli;Anna;No;BARLETTA;BT;No;03/11/2022
97645850583;67279;BINARIO 15 ODV;ORGANIZZAZIONI DI VOLONTARIATO;DI LORENZO;LORENA;No;ROMA;RM;Si;07/11/2022
90279140736;120431;BINARIO 16;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CATAPANO;GIUSY;No;TARANTO;TA;No;19/09/2023
94151600262;99856;BINARIO 1 APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DANESI;ANTONIO;No;TREVISO;TV;No;08/02/2023
94041790026;44495;BINARIO 3 ODV;ORGANIZZAZIONI DI VOLONTARIATO;RODA;FRANCESCA;No;VERCELLI;VC;No;03/08/2022
94027630139;57665;BINARIO PER L'AFRICA ODV;ORGANIZZAZIONI DI VOLONTARIATO;DALLAVALLE;CRISTIAN;No;LA VALLETTA BRIANZA;LC;Si;17/10/2022
93092510507;60589;BINARIO VIVO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SCORRANO;CARLO;No;PISA;PI;No;25/10/2022
96642690588;165066;BINARI VIVI APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GILA;LETIZIA;No;ROMA;RM;Si;12/02/2026
97620340154;129165;BINDA FOR CHILDREN APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CASATI;MATTEO;No;CESATE;MI;Si;06/02/2024
92322440287;123861;BINDECHE ASSOCIAZIONE DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MAGONARA;FEDERICA;No;CARTURA;PD;Si;21/12/2023
90069020023;103756;BI-NEPAL - BIELLA TO SOLUKHUMBU;ORGANIZZAZIONI DI VOLONTARIATO;RONDOLOTTO;LAURA;No;BIELLA;BI;Si;20/03/2023
